"Notes"	"State"	"State Code"	"ICD Chapter"	"ICD Chapter Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Utah"	"49"	"External causes of morbidity and mortality"	"V01-Y89"	"2000"	"2000"	1192	2233169	53.4
	"Utah"	"49"	"External causes of morbidity and mortality"	"V01-Y89"	"2001"	"2001"	1203	2283715	52.7
	"Utah"	"49"	"External causes of morbidity and mortality"	"V01-Y89"	"2002"	"2002"	1305	2324815	56.1
	"Utah"	"49"	"External causes of morbidity and mortality"	"V01-Y89"	"2003"	"2003"	1380	2360137	58.5
	"Utah"	"49"	"External causes of morbidity and mortality"	"V01-Y89"	"2004"	"2004"	1403	2401580	58.4
	"Utah"	"49"	"External causes of morbidity and mortality"	"V01-Y89"	"2005"	"2005"	1486	2457719	60.5
	"Utah"	"49"	"External causes of morbidity and mortality"	"V01-Y89"	"2006"	"2006"	1479	2525507	58.6
	"Utah"	"49"	"External causes of morbidity and mortality"	"V01-Y89"	"2007"	"2007"	1633	2597746	62.9
	"Utah"	"49"	"External causes of morbidity and mortality"	"V01-Y89"	"2008"	"2008"	1593	2663029	59.8
	"Utah"	"49"	"External causes of morbidity and mortality"	"V01-Y89"	"2009"	"2009"	1634	2723421	60.0
	"Utah"	"49"	"External causes of morbidity and mortality"	"V01-Y89"	"2010"	"2010"	1679	2763885	60.7
	"Utah"	"49"	"External causes of morbidity and mortality"	"V01-Y89"	"2011"	"2011"	1819	2817222	64.6
	"Utah"	"49"	"External causes of morbidity and mortality"	"V01-Y89"	"2012"	"2012"	1907	2855287	66.8
	"Utah"	"49"	"External causes of morbidity and mortality"	"V01-Y89"	"2013"	"2013"	1933	2900872	66.6
	"Vermont"	"50"	"Certain infectious and parasitic diseases"	"A00-B99"	"1999"	"1999"	89	604683	14.7
	"Vermont"	"50"	"Certain infectious and parasitic diseases"	"A00-B99"	"2000"	"2000"	63	608827	10.3
	"Vermont"	"50"	"Certain infectious and parasitic diseases"	"A00-B99"	"2001"	"2001"	87	612223	14.2
	"Vermont"	"50"	"Certain infectious and parasitic diseases"	"A00-B99"	"2002"	"2002"	81	615442	13.2
	"Vermont"	"50"	"Certain infectious and parasitic diseases"	"A00-B99"	"2003"	"2003"	66	617858	10.7
	"Vermont"	"50"	"Certain infectious and parasitic diseases"	"A00-B99"	"2004"	"2004"	85	619920	13.7
	"Vermont"	"50"	"Certain infectious and parasitic diseases"	"A00-B99"	"2005"	"2005"	89	621215	14.3
	"Vermont"	"50"	"Certain infectious and parasitic diseases"	"A00-B99"	"2006"	"2006"	69	622892	11.1
	"Vermont"	"50"	"Certain infectious and parasitic diseases"	"A00-B99"	"2007"	"2007"	80	623481	12.8
	"Vermont"	"50"	"Certain infectious and parasitic diseases"	"A00-B99"	"2008"	"2008"	79	624151	12.7
	"Vermont"	"50"	"Certain infectious and parasitic diseases"	"A00-B99"	"2009"	"2009"	89	624817	14.2
	"Vermont"	"50"	"Certain infectious and parasitic diseases"	"A00-B99"	"2010"	"2010"	93	625741	14.9
	"Vermont"	"50"	"Certain infectious and parasitic diseases"	"A00-B99"	"2011"	"2011"	86	626431	13.7
	"Vermont"	"50"	"Certain infectious and parasitic diseases"	"A00-B99"	"2012"	"2012"	108	626011	17.3
	"Vermont"	"50"	"Certain infectious and parasitic diseases"	"A00-B99"	"2013"	"2013"	121	626630	19.3
	"Vermont"	"50"	"Neoplasms"	"C00-D48"	"1999"	"1999"	1287	604683	212.8
	"Vermont"	"50"	"Neoplasms"	"C00-D48"	"2000"	"2000"	1272	608827	208.9
	"Vermont"	"50"	"Neoplasms"	"C00-D48"	"2001"	"2001"	1289	612223	210.5
	"Vermont"	"50"	"Neoplasms"	"C00-D48"	"2002"	"2002"	1254	615442	203.8
	"Vermont"	"50"	"Neoplasms"	"C00-D48"	"2003"	"2003"	1247	617858	201.8
	"Vermont"	"50"	"Neoplasms"	"C00-D48"	"2004"	"2004"	1237	619920	199.5
	"Vermont"	"50"	"Neoplasms"	"C00-D48"	"2005"	"2005"	1246	621215	200.6
	"Vermont"	"50"	"Neoplasms"	"C00-D48"	"2006"	"2006"	1239	622892	198.9
	"Vermont"	"50"	"Neoplasms"	"C00-D48"	"2007"	"2007"	1383	623481	221.8
	"Vermont"	"50"	"Neoplasms"	"C00-D48"	"2008"	"2008"	1314	624151	210.5
	"Vermont"	"50"	"Neoplasms"	"C00-D48"	"2009"	"2009"	1292	624817	206.8
	"Vermont"	"50"	"Neoplasms"	"C00-D48"	"2010"	"2010"	1431	625741	228.7
	"Vermont"	"50"	"Neoplasms"	"C00-D48"	"2011"	"2011"	1393	626431	222.4
	"Vermont"	"50"	"Neoplasms"	"C00-D48"	"2012"	"2012"	1359	626011	217.1
	"Vermont"	"50"	"Neoplasms"	"C00-D48"	"2013"	"2013"	1353	626630	215.9
	"Vermont"	"50"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"1999"	"1999"	12	604683	Unreliable
	"Vermont"	"50"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2000"	"2000"	17	608827	Unreliable
	"Vermont"	"50"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2001"	"2001"	21	612223	3.4
	"Vermont"	"50"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2002"	"2002"	15	615442	Unreliable
	"Vermont"	"50"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2004"	"2004"	15	619920	Unreliable
	"Vermont"	"50"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2005"	"2005"	19	621215	Unreliable
	"Vermont"	"50"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2006"	"2006"	27	622892	4.3
	"Vermont"	"50"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2007"	"2007"	13	623481	Unreliable
	"Vermont"	"50"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2008"	"2008"	17	624151	Unreliable
	"Vermont"	"50"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2009"	"2009"	22	624817	3.5
	"Vermont"	"50"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2010"	"2010"	17	625741	Unreliable
	"Vermont"	"50"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2011"	"2011"	19	626431	Unreliable
	"Vermont"	"50"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2012"	"2012"	21	626011	3.4
	"Vermont"	"50"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2013"	"2013"	16	626630	Unreliable
	"Vermont"	"50"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"1999"	"1999"	240	604683	39.7
	"Vermont"	"50"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2000"	"2000"	216	608827	35.5
	"Vermont"	"50"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2001"	"2001"	218	612223	35.6
	"Vermont"	"50"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2002"	"2002"	242	615442	39.3
	"Vermont"	"50"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2003"	"2003"	278	617858	45.0
	"Vermont"	"50"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2004"	"2004"	225	619920	36.3
	"Vermont"	"50"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2005"	"2005"	237	621215	38.2
	"Vermont"	"50"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2006"	"2006"	257	622892	41.3
	"Vermont"	"50"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2007"	"2007"	249	623481	39.9
	"Vermont"	"50"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2008"	"2008"	253	624151	40.5
	"Vermont"	"50"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2009"	"2009"	230	624817	36.8
	"Vermont"	"50"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2010"	"2010"	241	625741	38.5
	"Vermont"	"50"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2011"	"2011"	266	626431	42.5
	"Vermont"	"50"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2012"	"2012"	279	626011	44.6
	"Vermont"	"50"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2013"	"2013"	279	626630	44.5
	"Vermont"	"50"	"Mental and behavioural disorders"	"F01-F99"	"1999"	"1999"	107	604683	17.7
	"Vermont"	"50"	"Mental and behavioural disorders"	"F01-F99"	"2000"	"2000"	125	608827	20.5
	"Vermont"	"50"	"Mental and behavioural disorders"	"F01-F99"	"2001"	"2001"	146	612223	23.8
	"Vermont"	"50"	"Mental and behavioural disorders"	"F01-F99"	"2002"	"2002"	153	615442	24.9
	"Vermont"	"50"	"Mental and behavioural disorders"	"F01-F99"	"2003"	"2003"	170	617858	27.5
	"Vermont"	"50"	"Mental and behavioural disorders"	"F01-F99"	"2004"	"2004"	160	619920	25.8
	"Vermont"	"50"	"Mental and behavioural disorders"	"F01-F99"	"2005"	"2005"	161	621215	25.9
	"Vermont"	"50"	"Mental and behavioural disorders"	"F01-F99"	"2006"	"2006"	245	622892	39.3
	"Vermont"	"50"	"Mental and behavioural disorders"	"F01-F99"	"2007"	"2007"	217	623481	34.8
	"Vermont"	"50"	"Mental and behavioural disorders"	"F01-F99"	"2008"	"2008"	257	624151	41.2
	"Vermont"	"50"	"Mental and behavioural disorders"	"F01-F99"	"2009"	"2009"	262	624817	41.9
	"Vermont"	"50"	"Mental and behavioural disorders"	"F01-F99"	"2010"	"2010"	300	625741	47.9
	"Vermont"	"50"	"Mental and behavioural disorders"	"F01-F99"	"2011"	"2011"	315	626431	50.3
	"Vermont"	"50"	"Mental and behavioural disorders"	"F01-F99"	"2012"	"2012"	279	626011	44.6
	"Vermont"	"50"	"Mental and behavioural disorders"	"F01-F99"	"2013"	"2013"	314	626630	50.1
	"Vermont"	"50"	"Diseases of the nervous system"	"G00-G98"	"1999"	"1999"	237	604683	39.2
	"Vermont"	"50"	"Diseases of the nervous system"	"G00-G98"	"2000"	"2000"	224	608827	36.8
	"Vermont"	"50"	"Diseases of the nervous system"	"G00-G98"	"2001"	"2001"	284	612223	46.4
	"Vermont"	"50"	"Diseases of the nervous system"	"G00-G98"	"2002"	"2002"	263	615442	42.7
	"Vermont"	"50"	"Diseases of the nervous system"	"G00-G98"	"2003"	"2003"	296	617858	47.9
	"Vermont"	"50"	"Diseases of the nervous system"	"G00-G98"	"2004"	"2004"	298	619920	48.1
	"Vermont"	"50"	"Diseases of the nervous system"	"G00-G98"	"2005"	"2005"	310	621215	49.9
	"Vermont"	"50"	"Diseases of the nervous system"	"G00-G98"	"2006"	"2006"	307	622892	49.3
	"Vermont"	"50"	"Diseases of the nervous system"	"G00-G98"	"2007"	"2007"	356	623481	57.1
	"Vermont"	"50"	"Diseases of the nervous system"	"G00-G98"	"2008"	"2008"	358	624151	57.4
	"Vermont"	"50"	"Diseases of the nervous system"	"G00-G98"	"2009"	"2009"	338	624817	54.1
	"Vermont"	"50"	"Diseases of the nervous system"	"G00-G98"	"2010"	"2010"	398	625741	63.6
	"Vermont"	"50"	"Diseases of the nervous system"	"G00-G98"	"2011"	"2011"	400	626431	63.9
	"Vermont"	"50"	"Diseases of the nervous system"	"G00-G98"	"2012"	"2012"	439	626011	70.1
	"Vermont"	"50"	"Diseases of the nervous system"	"G00-G98"	"2013"	"2013"	444	626630	70.9
	"Vermont"	"50"	"Diseases of the circulatory system"	"I00-I99"	"1999"	"1999"	1811	604683	299.5
	"Vermont"	"50"	"Diseases of the circulatory system"	"I00-I99"	"2000"	"2000"	1923	608827	315.9
	"Vermont"	"50"	"Diseases of the circulatory system"	"I00-I99"	"2001"	"2001"	1886	612223	308.1
	"Vermont"	"50"	"Diseases of the circulatory system"	"I00-I99"	"2002"	"2002"	1846	615442	299.9
	"Vermont"	"50"	"Diseases of the circulatory system"	"I00-I99"	"2003"	"2003"	1761	617858	285.0
	"Vermont"	"50"	"Diseases of the circulatory system"	"I00-I99"	"2004"	"2004"	1711	619920	276.0
	"Vermont"	"50"	"Diseases of the circulatory system"	"I00-I99"	"2005"	"2005"	1632	621215	262.7
	"Vermont"	"50"	"Diseases of the circulatory system"	"I00-I99"	"2006"	"2006"	1617	622892	259.6
	"Vermont"	"50"	"Diseases of the circulatory system"	"I00-I99"	"2007"	"2007"	1566	623481	251.2
	"Vermont"	"50"	"Diseases of the circulatory system"	"I00-I99"	"2008"	"2008"	1596	624151	255.7
	"Vermont"	"50"	"Diseases of the circulatory system"	"I00-I99"	"2009"	"2009"	1496	624817	239.4
	"Vermont"	"50"	"Diseases of the circulatory system"	"I00-I99"	"2010"	"2010"	1556	625741	248.7
	"Vermont"	"50"	"Diseases of the circulatory system"	"I00-I99"	"2011"	"2011"	1531	626431	244.4
	"Vermont"	"50"	"Diseases of the circulatory system"	"I00-I99"	"2012"	"2012"	1606	626011	256.5
	"Vermont"	"50"	"Diseases of the circulatory system"	"I00-I99"	"2013"	"2013"	1611	626630	257.1
	"Vermont"	"50"	"Diseases of the respiratory system"	"J00-J98"	"1999"	"1999"	529	604683	87.5
	"Vermont"	"50"	"Diseases of the respiratory system"	"J00-J98"	"2000"	"2000"	530	608827	87.1
	"Vermont"	"50"	"Diseases of the respiratory system"	"J00-J98"	"2001"	"2001"	541	612223	88.4
	"Vermont"	"50"	"Diseases of the respiratory system"	"J00-J98"	"2002"	"2002"	496	615442	80.6
	"Vermont"	"50"	"Diseases of the respiratory system"	"J00-J98"	"2003"	"2003"	496	617858	80.3
	"Vermont"	"50"	"Diseases of the respiratory system"	"J00-J98"	"2004"	"2004"	477	619920	76.9
	"Vermont"	"50"	"Diseases of the respiratory system"	"J00-J98"	"2005"	"2005"	589	621215	94.8
	"Vermont"	"50"	"Diseases of the respiratory system"	"J00-J98"	"2006"	"2006"	491	622892	78.8
	"Vermont"	"50"	"Diseases of the respiratory system"	"J00-J98"	"2007"	"2007"	479	623481	76.8
	"Vermont"	"50"	"Diseases of the respiratory system"	"J00-J98"	"2008"	"2008"	502	624151	80.4
	"Vermont"	"50"	"Diseases of the respiratory system"	"J00-J98"	"2009"	"2009"	491	624817	78.6
	"Vermont"	"50"	"Diseases of the respiratory system"	"J00-J98"	"2010"	"2010"	488	625741	78.0
	"Vermont"	"50"	"Diseases of the respiratory system"	"J00-J98"	"2011"	"2011"	522	626431	83.3
	"Vermont"	"50"	"Diseases of the respiratory system"	"J00-J98"	"2012"	"2012"	565	626011	90.3
	"Vermont"	"50"	"Diseases of the respiratory system"	"J00-J98"	"2013"	"2013"	542	626630	86.5
	"Vermont"	"50"	"Diseases of the digestive system"	"K00-K92"	"1999"	"1999"	197	604683	32.6
	"Vermont"	"50"	"Diseases of the digestive system"	"K00-K92"	"2000"	"2000"	215	608827	35.3
	"Vermont"	"50"	"Diseases of the digestive system"	"K00-K92"	"2001"	"2001"	177	612223	28.9
	"Vermont"	"50"	"Diseases of the digestive system"	"K00-K92"	"2002"	"2002"	203	615442	33.0
	"Vermont"	"50"	"Diseases of the digestive system"	"K00-K92"	"2003"	"2003"	213	617858	34.5
	"Vermont"	"50"	"Diseases of the digestive system"	"K00-K92"	"2004"	"2004"	202	619920	32.6
	"Vermont"	"50"	"Diseases of the digestive system"	"K00-K92"	"2005"	"2005"	193	621215	31.1
	"Vermont"	"50"	"Diseases of the digestive system"	"K00-K92"	"2006"	"2006"	195	622892	31.3
	"Vermont"	"50"	"Diseases of the digestive system"	"K00-K92"	"2007"	"2007"	224	623481	35.9
	"Vermont"	"50"	"Diseases of the digestive system"	"K00-K92"	"2008"	"2008"	207	624151	33.2
	"Vermont"	"50"	"Diseases of the digestive system"	"K00-K92"	"2009"	"2009"	190	624817	30.4
	"Vermont"	"50"	"Diseases of the digestive system"	"K00-K92"	"2010"	"2010"	199	625741	31.8
	"Vermont"	"50"	"Diseases of the digestive system"	"K00-K92"	"2011"	"2011"	245	626431	39.1
	"Vermont"	"50"	"Diseases of the digestive system"	"K00-K92"	"2012"	"2012"	201	626011	32.1
	"Vermont"	"50"	"Diseases of the digestive system"	"K00-K92"	"2013"	"2013"	250	626630	39.9
	"Vermont"	"50"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"2005"	"2005"	10	621215	Unreliable
	"Vermont"	"50"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"2010"	"2010"	13	625741	Unreliable
	"Vermont"	"50"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"2011"	"2011"	14	626431	Unreliable
	"Vermont"	"50"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"1999"	"1999"	29	604683	4.8
	"Vermont"	"50"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2000"	"2000"	38	608827	6.2
	"Vermont"	"50"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2001"	"2001"	39	612223	6.4
	"Vermont"	"50"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2002"	"2002"	33	615442	5.4
	"Vermont"	"50"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2003"	"2003"	52	617858	8.4
	"Vermont"	"50"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2004"	"2004"	42	619920	6.8
	"Vermont"	"50"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2005"	"2005"	44	621215	7.1
	"Vermont"	"50"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2006"	"2006"	33	622892	5.3
	"Vermont"	"50"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2007"	"2007"	48	623481	7.7
	"Vermont"	"50"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2008"	"2008"	43	624151	6.9
	"Vermont"	"50"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2009"	"2009"	39	624817	6.2
	"Vermont"	"50"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2010"	"2010"	45	625741	7.2
	"Vermont"	"50"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2011"	"2011"	46	626431	7.3
	"Vermont"	"50"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2012"	"2012"	65	626011	10.4
	"Vermont"	"50"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2013"	"2013"	52	626630	8.3
	"Vermont"	"50"	"Diseases of the genitourinary system"	"N00-N98"	"1999"	"1999"	90	604683	14.9
	"Vermont"	"50"	"Diseases of the genitourinary system"	"N00-N98"	"2000"	"2000"	92	608827	15.1
	"Vermont"	"50"	"Diseases of the genitourinary system"	"N00-N98"	"2001"	"2001"	114	612223	18.6
	"Vermont"	"50"	"Diseases of the genitourinary system"	"N00-N98"	"2002"	"2002"	83	615442	13.5
	"Vermont"	"50"	"Diseases of the genitourinary system"	"N00-N98"	"2003"	"2003"	100	617858	16.2
	"Vermont"	"50"	"Diseases of the genitourinary system"	"N00-N98"	"2004"	"2004"	103	619920	16.6
	"Vermont"	"50"	"Diseases of the genitourinary system"	"N00-N98"	"2005"	"2005"	89	621215	14.3
	"Vermont"	"50"	"Diseases of the genitourinary system"	"N00-N98"	"2006"	"2006"	90	622892	14.4
	"Vermont"	"50"	"Diseases of the genitourinary system"	"N00-N98"	"2007"	"2007"	82	623481	13.2
	"Vermont"	"50"	"Diseases of the genitourinary system"	"N00-N98"	"2008"	"2008"	68	624151	10.9
	"Vermont"	"50"	"Diseases of the genitourinary system"	"N00-N98"	"2009"	"2009"	72	624817	11.5
	"Vermont"	"50"	"Diseases of the genitourinary system"	"N00-N98"	"2010"	"2010"	93	625741	14.9
	"Vermont"	"50"	"Diseases of the genitourinary system"	"N00-N98"	"2011"	"2011"	83	626431	13.2
	"Vermont"	"50"	"Diseases of the genitourinary system"	"N00-N98"	"2012"	"2012"	61	626011	9.7
	"Vermont"	"50"	"Diseases of the genitourinary system"	"N00-N98"	"2013"	"2013"	68	626630	10.9
	"Vermont"	"50"	"Certain conditions originating in the perinatal period"	"P00-P96"	"1999"	"1999"	17	604683	Unreliable
	"Vermont"	"50"	"Certain conditions originating in the perinatal period"	"P00-P96"	"2000"	"2000"	23	608827	3.8
	"Vermont"	"50"	"Certain conditions originating in the perinatal period"	"P00-P96"	"2001"	"2001"	20	612223	3.3
	"Vermont"	"50"	"Certain conditions originating in the perinatal period"	"P00-P96"	"2002"	"2002"	11	615442	Unreliable
	"Vermont"	"50"	"Certain conditions originating in the perinatal period"	"P00-P96"	"2003"	"2003"	21	617858	3.4
	"Vermont"	"50"	"Certain conditions originating in the perinatal period"	"P00-P96"	"2004"	"2004"	14	619920	Unreliable
	"Vermont"	"50"	"Certain conditions originating in the perinatal period"	"P00-P96"	"2005"	"2005"	20	621215	3.2
	"Vermont"	"50"	"Certain conditions originating in the perinatal period"	"P00-P96"	"2006"	"2006"	17	622892	Unreliable
	"Vermont"	"50"	"Certain conditions originating in the perinatal period"	"P00-P96"	"2007"	"2007"	15	623481	Unreliable
	"Vermont"	"50"	"Certain conditions originating in the perinatal period"	"P00-P96"	"2008"	"2008"	17	624151	Unreliable
	"Vermont"	"50"	"Certain conditions originating in the perinatal period"	"P00-P96"	"2009"	"2009"	19	624817	Unreliable
	"Vermont"	"50"	"Certain conditions originating in the perinatal period"	"P00-P96"	"2010"	"2010"	13	625741	Unreliable
	"Vermont"	"50"	"Certain conditions originating in the perinatal period"	"P00-P96"	"2011"	"2011"	13	626431	Unreliable
	"Vermont"	"50"	"Certain conditions originating in the perinatal period"	"P00-P96"	"2012"	"2012"	10	626011	Unreliable
	"Vermont"	"50"	"Certain conditions originating in the perinatal period"	"P00-P96"	"2013"	"2013"	10	626630	Unreliable
	"Vermont"	"50"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"1999"	"1999"	18	604683	Unreliable
	"Vermont"	"50"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"2000"	"2000"	20	608827	3.3
	"Vermont"	"50"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"2001"	"2001"	15	612223	Unreliable
	"Vermont"	"50"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"2002"	"2002"	25	615442	4.1
	"Vermont"	"50"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"2003"	"2003"	27	617858	4.4
	"Vermont"	"50"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"2004"	"2004"	24	619920	3.9
	"Vermont"	"50"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"2005"	"2005"	11	621215	Unreliable
	"Vermont"	"50"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"2006"	"2006"	20	622892	3.2
	"Vermont"	"50"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"2007"	"2007"	20	623481	3.2
	"Vermont"	"50"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"2008"	"2008"	18	624151	Unreliable
	"Vermont"	"50"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"2009"	"2009"	20	624817	3.2
	"Vermont"	"50"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"2010"	"2010"	17	625741	Unreliable
	"Vermont"	"50"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"2011"	"2011"	15	626431	Unreliable
	"Vermont"	"50"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"2012"	"2012"	21	626011	3.4
	"Vermont"	"50"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"2013"	"2013"	27	626630	4.3
	"Vermont"	"50"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"1999"	"1999"	19	604683	Unreliable
	"Vermont"	"50"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"2000"	"2000"	30	608827	4.9
	"Vermont"	"50"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"2001"	"2001"	28	612223	4.6
	"Vermont"	"50"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"2002"	"2002"	12	615442	Unreliable
	"Vermont"	"50"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"2003"	"2003"	28	617858	4.5
	"Vermont"	"50"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"2004"	"2004"	22	619920	3.5
	"Vermont"	"50"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"2005"	"2005"	34	621215	5.5
	"Vermont"	"50"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"2006"	"2006"	31	622892	5.0
	"Vermont"	"50"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"2007"	"2007"	28	623481	4.5
	"Vermont"	"50"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"2008"	"2008"	37	624151	5.9
	"Vermont"	"50"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"2009"	"2009"	38	624817	6.1
	"Vermont"	"50"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"2010"	"2010"	42	625741	6.7
	"Vermont"	"50"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"2011"	"2011"	36	626431	5.7
	"Vermont"	"50"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"2012"	"2012"	26	626011	4.2
	"Vermont"	"50"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"2013"	"2013"	42	626630	6.7
	"Vermont"	"50"	"External causes of morbidity and mortality"	"V01-Y89"	"1999"	"1999"	304	604683	50.3
	"Vermont"	"50"	"External causes of morbidity and mortality"	"V01-Y89"	"2000"	"2000"	334	608827	54.9
	"Vermont"	"50"	"External causes of morbidity and mortality"	"V01-Y89"	"2001"	"2001"	330	612223	53.9
	"Vermont"	"50"	"External causes of morbidity and mortality"	"V01-Y89"	"2002"	"2002"	356	615442	57.8
	"Vermont"	"50"	"External causes of morbidity and mortality"	"V01-Y89"	"2003"	"2003"	347	617858	56.2
	"Vermont"	"50"	"External causes of morbidity and mortality"	"V01-Y89"	"2004"	"2004"	373	619920	60.2
	"Vermont"	"50"	"External causes of morbidity and mortality"	"V01-Y89"	"2005"	"2005"	381	621215	61.3
	"Vermont"	"50"	"External causes of morbidity and mortality"	"V01-Y89"	"2006"	"2006"	405	622892	65.0
	"Vermont"	"50"	"External causes of morbidity and mortality"	"V01-Y89"	"2007"	"2007"	415	623481	66.6
	"Vermont"	"50"	"External causes of morbidity and mortality"	"V01-Y89"	"2008"	"2008"	433	624151	69.4
	"Vermont"	"50"	"External causes of morbidity and mortality"	"V01-Y89"	"2009"	"2009"	425	624817	68.0
	"Vermont"	"50"	"External causes of morbidity and mortality"	"V01-Y89"	"2010"	"2010"	431	625741	68.9
	"Vermont"	"50"	"External causes of morbidity and mortality"	"V01-Y89"	"2011"	"2011"	447	626431	71.4
